Taxon	Status	MinAge	MaxAge	Site
Anancus_arvernensis	extinct	4.2	5.3	744
Loxodonta_adaurora	extinct	4.2	5.3	79
Anancus_sinensis	extinct	3.4	5.3	826
Sinomastodon_huananensis	extinct	2.6	5.3	948
Stegodon_zdanskyi	extinct	2.6	5.3	948
Anancus_arvernensis	extinct	4.2	5.3	983
Anancus_arvernensis	extinct	4.2	5.3	1131
Anancus_arvernensis	extinct	4.2	5.3	1272
Primelephas_korotorensis	extinct	4.2	5.3	1353
Mammuthus_subplanifrons	extinct	4.2	5.3	1380
Stegodon_kaisensis	extinct	4.2	5.3	1380
Mammuthus_subplanifrons	extinct	4.2	5.3	1381
Stegodon_kaisensis	extinct	4.2	5.3	1381
Anancus_arvernensis	extinct	4.2	5.3	1494
Sinomastodon_huananensis	extinct	2.6	5.3	1628
Mammut_borsoni	extinct	3.4	5.3	1640
Stegodon_zdanskyi	extinct	3.4	5.3	1640
Anancus_sinensis	extinct	3.4	5.3	1641
Anancus_kenyensis	extinct	4.9	5.2	16
Deinotherium_bozasi	extinct	5.2	5.2	56
Primelephas_korotorensis	extinct	5.2	5.2	56
Anancus_kenyensis	extinct	5.2	5.2	57
Deinotherium_bozasi	extinct	5.2	5.2	57
Loxodonta_cookei	extinct	5.15	5.15	792
Mammuthus_subplanifrons	extinct	5.15	5.15	792
Mammuthus_subplanifrons	extinct	4	5	295
Mammuthus_subplanifrons	extinct	4	5	299
Stegotetrabelodon_orbus	extinct	4.2	5	863
Stegotetrabelodon_orbus	extinct	4.2	5	865
Anancus_sinensis	extinct	3.6	4.9	1639
Mammut_borsoni	extinct	3.6	4.9	1639
Sinomastodon_intermedius	extinct	3.6	4.9	1639
Stegomastodon_mirificus	extinct	2.5	4.9	207
Stegomastodon_mirificus	extinct	2.5	4.9	248
Stegomastodon_primitivus	extinct	2.5	4.9	249
Stegomastodon_mirificus	extinct	2.5	4.9	254
Stegomastodon_primitivus	extinct	2.5	4.9	254
Stegomastodon_mirificus	extinct	2.5	4.9	1397
Stegomastodon_mirificus	extinct	2.5	4.9	1400
Stegomastodon_primitivus	extinct	2.5	4.9	1404
Stegomastodon_mirificus	extinct	2.5	4.9	1409
Stegomastodon_mirificus	extinct	2.5	4.9	1410
Stegomastodon_primitivus	extinct	1.9	4.9	1412
Mammut_americanum	extinct	1.8	4.9	96
Mammut_americanum	extinct	1.8	4.9	419
Mammut_americanum	extinct	1.8	4.9	452
Mammut_americanum	extinct	1.8	4.9	627
Mammut_americanum	extinct	1.8	4.9	706
Mammut_americanum	extinct	1.8	4.9	1039
Mammut_americanum	extinct	1.8	4.9	1316
Mammut_americanum	extinct	1.8	4.9	1598
Anancus_arvernensis	extinct	3.5	4.87	730
Anancus_kazachstanensis	extinct	3.875	4.825	25
Anancus_kazachstanensis	extinct	3.875	4.825	1649
Anancus_kenyensis	extinct	4.32	4.51	93
Elephas_ekorensis	extinct	4	4.5	907
Loxodonta_exoptata	extinct	4	4.5	907
Anancus_arvernensis	extinct	2.6	4.42	458
Anancus_arvernensis	extinct	3.5	4.42	1069
Anancus_ultimus	extinct	3.85	4.4	869
Deinotherium_bozasi	extinct	3.94	4.35	1396
Anancus_kenyensis	extinct	3.6	4.2	483
Deinotherium_bozasi	extinct	3.6	4.2	483
Loxodonta_adaurora	extinct	3.6	4.2	483
Loxodonta_exoptata	extinct	3.6	4.2	483
Anancus_kenyensis	extinct	3.6	4.2	485
Deinotherium_bozasi	extinct	3.6	4.2	485
Elephas_ekorensis	extinct	3.6	4.2	485
Loxodonta_adaurora	extinct	3.6	4.2	485
Loxodonta_exoptata	extinct	3.6	4.2	485
Anancus_arvernensis	extinct	3.4	4.2	222
Mammut_borsoni	extinct	3.4	4.2	222
Anancus_osiris	extinct	3.4	4.2	487
Mammuthus_africanavus	extinct	3.4	4.2	487
Elephas_planifrons	extinct	2.275	4.2	518
Anancus_arvernensis	extinct	3.4	4.2	648
Mammut_borsoni	extinct	3.4	4.2	648
Anancus_kenyensis	extinct	3.4	4.2	413
Deinotherium_bozasi	extinct	3.4	4.2	413
Elephas_ekorensis	extinct	3.4	4.2	413
Loxodonta_adaurora	extinct	3.4	4.2	413
Anancus_arvernensis	extinct	2.275	4.2	895
Anancus_arvernensis	extinct	3.4	4.2	1070
Anancus_arvernensis	extinct	3.4	4.2	1132
Mammut_borsoni	extinct	3.4	4.2	1132
Anancus_arvernensis	extinct	3.4	4.2	1433
Anancus_arvernensis	extinct	3.4	4.2	1560
Mammut_borsoni	extinct	3.4	4.2	1560
Anancus_arvernensis	extinct	3.4	4.2	1613
Mammut_borsoni	extinct	3.4	4.2	1613
Deinotherium_bozasi	extinct	4.07	4.17	688
Elephas_ekorensis	extinct	4.07	4.17	688
Loxodonta_adaurora	extinct	4.07	4.17	688
Loxodonta_adaurora	extinct	3.4	3.94	1366
Deinotherium_bozasi	extinct	3.4	3.94	1395
Loxodonta_adaurora	extinct	3.4	3.94	1395
Loxodonta_adaurora	extinct	3.4	3.9	736
Deinotherium_bozasi	extinct	3	3.9	671
Elephas_ekorensis	extinct	3	3.9	671
Loxodonta_adaurora	extinct	3	3.9	671
Loxodonta_exoptata	extinct	3.58	3.85	1531
Anancus_ultimus	extinct	3.58	3.85	1531
Elephas_ekorensis	extinct	3.2	3.8	1614
Elephas_planifrons	extinct	1.95	3.6	1209
Stegodon_bombifrons	extinct	1.95	3.6	1209
Elephas_planifrons	extinct	1.95	3.6	1434
Mammuthus_africanavus	extinct	2.588	3.6	488
Deinotherium_bozasi	extinct	3.4	3.6	696
Deinotherium_bozasi	extinct	3.4	3.6	859
Loxodonta_adaurora	extinct	3.4	3.6	859
Deinotherium_bozasi	extinct	3.4	3.6	1367
Loxodonta_exoptata	extinct	3.4	3.6	1367
Mammuthus_africanavus	extinct	2.588	3.6	1098
Deinotherium_bozasi	extinct	3.44	3.6	1356
Elephas_planifrons	extinct	3.44	3.6	1356
Loxodonta_adaurora	extinct	3.44	3.6	1356
Stegodon_sompoensis	extinct	2.588	3.6	133
Stegodon_sompoensis	extinct	2.588	3.6	196
Stegodon_sompoensis	extinct	2.588	3.6	197
Stegodon_sompoensis	extinct	2.588	3.6	238
Stegoloxodon_celebensis	extinct	2.588	3.6	238
Stegoloxodon_celebensis	extinct	2.588	3.6	305
Stegodon_sompoensis	extinct	2.588	3.6	478
Stegoloxodon_celebensis	extinct	2.588	3.6	478
Stegodon_sompoensis	extinct	2.588	3.6	479
Stegodon_sompoensis	extinct	2.588	3.6	790
Stegoloxodon_celebensis	extinct	2.588	3.6	790
Stegoloxodon_celebensis	extinct	2.588	3.6	822
Stegoloxodon_celebensis	extinct	2.588	3.6	893
Stegodon_sompoensis	extinct	2.588	3.6	1106
Stegoloxodon_celebensis	extinct	2.588	3.6	1311
Stegodon_sompoensis	extinct	2.588	3.6	1394
Stegoloxodon_celebensis	extinct	2.588	3.6	1394
Stegoloxodon_celebensis	extinct	2.588	3.6	1478
Loxodonta_exoptata	extinct	2.6	3.56	43
Mammuthus_meridionalis	extinct	2.6	3.56	139
Elephas_ekorensis	extinct	2.6	3.56	296
Elephas_atavus	extinct	2.6	3.56	297
Elephas_ekorensis	extinct	2.95	3.56	373
Deinotherium_bozasi	extinct	2.6	3.56	1001
Loxodonta_adaurora	extinct	2.6	3.56	1001
Anancus_perimensis	extinct	2.6	3.56	1447
Platelephas_platycephalus	extinct	2.6	3.56	1447
Stegodon_bombifrons	extinct	2.6	3.56	1447
Stegodon_insignis	extinct	2.6	3.56	1447
Deinotherium_bozasi	extinct	2.6	3.56	1540
Elephas_ekorensis	extinct	2.6	3.56	1540
Deinotherium_bozasi	extinct	2.6	3.56	1539
Elephas_ekorensis	extinct	2.6	3.56	1539
Loxodonta_adaurora	extinct	2.6	3.56	1539
Loxodonta_adaurora	extinct	2.6	3.56	1576
Loxodonta_exoptata	extinct	2.6	3.56	1576
Loxodonta_exoptata	extinct	3	3.5	117
Stegodon_kaisensis	extinct	3	3.5	742
Elephas_planifrons	extinct	2.5	3.5	1541
Stegodon_insignis	extinct	2.5	3.5	1541
Mammut_borsoni	extinct	2.6	3.5	960
Mammut_borsoni	extinct	2.6	3.5	24
Anancus_arvernensis	extinct	2.6	3.5	151
Anancus_arvernensis	extinct	2.6	3.5	835
Mammuthus_meridionalis	extinct	2.6	3.5	835
Anancus_arvernensis	extinct	2.6	3.5	1028
Anancus_arvernensis	extinct	2.6	3.5	1238
Mammuthus_gromovi	extinct	2.5	3.5	1239
Anancus_arvernensis	extinct	2.6	3.5	1651
Anancus_arvernensis	extinct	2.6	3.5	1654
Deinotherium_bozasi	extinct	3.2	3.446	1369
Elephas_ekorensis	extinct	3.2	3.446	1369
Loxodonta_adaurora	extinct	3.2	3.446	1369
Deinotherium_bozasi	extinct	2.91	3.44	1086
Elephas_atavus	extinct	2.91	3.44	1086
Deinotherium_bozasi	extinct	2.91	3.44	1087
Elephas_atavus	extinct	2.91	3.44	1087
Loxodonta_adaurora	extinct	2.53	3.44	845
Deinotherium_bozasi	extinct	2.91	3.44	1357
Elephas_atavus	extinct	2.91	3.44	1357
Stegodon_kaisensis	extinct	2.91	3.44	1357
Mammuthus_africanavus	extinct	2.6	3.4	20
Mammuthus_rumanus	extinct	2.6	3.4	265
Anancus_arvernensis	extinct	2.6	3.4	331
Mammut_borsoni	extinct	2.6	3.4	331
Anancus_osiris	extinct	2.6	3.4	377
Anancus_kazachstanensis	extinct	3	3.4	434
Anancus_arvernensis	extinct	2.6	3.4	439
Mammut_borsoni	extinct	2.6	3.4	439
Anancus_arvernensis	extinct	2.6	3.4	516
Mammut_borsoni	extinct	2.6	3.4	516
Anancus_arvernensis	extinct	2.6	3.4	556
Mammut_borsoni	extinct	2.6	3.4	556
Stegodon_orientalis	extinct	2.6	3.4	560
Anancus_arvernensis	extinct	2.6	3.4	617
Mammut_borsoni	extinct	2.6	3.4	617
Anancus_arvernensis	extinct	2.6	3.4	624
Anancus_arvernensis	extinct	2.6	3.4	723
Mammut_borsoni	extinct	2.6	3.4	723
Anancus_arvernensis	extinct	2.6	3.4	758
Anancus_arvernensis	extinct	2.6	3.4	772
Anancus_arvernensis	extinct	1.95	3.4	829
Deinotherium_bozasi	extinct	2.64	3.4	620
Deinotherium_bozasi	extinct	2.64	3.4	738
Loxodonta_adaurora	extinct	2.52	3.4	841
Deinotherium_bozasi	extinct	2.52	3.4	842
Loxodonta_adaurora	extinct	2.52	3.4	842
Deinotherium_bozasi	extinct	2.6	3.4	844
Deinotherium_bozasi	extinct	2.64	3.4	1368
Loxodonta_exoptata	extinct	2.64	3.4	1368
Anancus_arvernensis	extinct	1.95	3.4	1045
Mammut_borsoni	extinct	1.95	3.4	1045
Anancus_arvernensis	extinct	1.95	3.4	1431
Mammut_borsoni	extinct	1.95	3.4	1431
Anancus_arvernensis	extinct	2.6	3.4	1498
Mammut_borsoni	extinct	2.6	3.4	1498
Anancus_arvernensis	extinct	1.95	3.4	1499
Mammut_borsoni	extinct	1.95	3.4	1499
Mammuthus_rumanus	extinct	2.6	3.4	1507
Anancus_arvernensis	extinct	2.6	3.4	1564
Anancus_arvernensis	extinct	2.6	3.4	1572
Mammut_borsoni	extinct	2.6	3.4	1572
Anancus_arvernensis	extinct	2.6	3.4	1574
Stegolophodon_stegodontoides	extinct	2.6	3.4	1635
Anancus_sinensis	extinct	2.6	3.4	1642
Stegodon_elephantoides	extinct	1.5	3.4	635
Stegodon_huananensis	extinct	2.6	3.4	127
Stegodon_huananensis	extinct	2.6	3.4	1630
Stegodon_huananensis	extinct	2.6	3.4	1633
Stegodon_huananensis	extinct	2.6	3.4	1650
Deinotherium_bozasi	extinct	3.18	3.22	360
Elephas_ekorensis	extinct	3.18	3.22	360
Loxodonta_adaurora	extinct	3.18	3.22	360
Loxodonta_exoptata	extinct	3.18	3.22	360
Anancus_ultimus	extinct	2.6	3.1	891
Anancus_arvernensis	extinct	2.433	2.917	34
Anancus_sinensis	extinct	2.433	2.917	34
Mammuthus_gromovi	extinct	2.433	2.917	755
Anancus_arvernensis	extinct	2.433	2.917	1314
Deinotherium_bozasi	extinct	2.53	2.91	1358
Loxodonta_adaurora	extinct	2.53	2.91	1358
Deinotherium_bozasi	extinct	2.7	2.88	668
Mammuthus_meridionalis	extinct	1.95	2.675	695
Anancus_arvernensis	extinct	1.95	2.675	1037
Mammuthus_meridionalis	extinct	1.95	2.675	1037
Anancus_arvernensis	extinct	1.95	2.675	1092
Mammuthus_meridionalis	extinct	1.95	2.675	1092
Mammuthus_meridionalis	extinct	1.95	2.675	1454
Loxodonta_exoptata	extinct	2.32	2.66	785
Loxodonta_exoptata	extinct	2.32	2.66	784
Deinotherium_bozasi	extinct	1.78	2.64	621
Mammuthus_meridionalis	extinct	2.6	2.6	140
Anancus_arvernensis	extinct	1.98	2.6	325
Mammuthus_meridionalis	extinct	1.98	2.6	325
Mammuthus_meridionalis	extinct	2.1	2.6	611
Anancus_arvernensis	extinct	2.32	2.6	980
Mammuthus_meridionalis	extinct	2.32	2.6	980
Anancus_kazachstanensis	extinct	1.95	2.6	15
Anancus_osiris	extinct	1.95	2.6	19
Mammuthus_africanavus	extinct	1.95	2.6	19
Anancus_arvernensis	extinct	1.95	2.6	292
Mammuthus_meridionalis	extinct	1.95	2.6	292
Anancus_arvernensis	extinct	1.95	2.6	328
Mammuthus_meridionalis	extinct	1.95	2.6	328
Deinotherium_bozasi	extinct	2.5	2.6	568
Mammuthus_meridionalis	extinct	1.95	2.6	669
Mammuthus_meridionalis	extinct	1.95	2.6	774
Deinotherium_bozasi	extinct	2.52	2.6	690
Anancus_arvernensis	extinct	1.95	2.6	1116
Mammuthus_meridionalis	extinct	1.95	2.6	1138
Mammuthus_meridionalis	extinct	1.95	2.6	1151
Mammuthus_meridionalis	extinct	1.95	2.6	1236
Mammut_borsoni	extinct	1.95	2.6	1270
Anancus_arvernensis	extinct	1.95	2.6	1274
Mammuthus_meridionalis	extinct	1.95	2.6	1274
Anancus_arvernensis	extinct	1.95	2.6	1273
Mammuthus_meridionalis	extinct	1.95	2.6	1329
Anancus_arvernensis	extinct	1.95	2.6	1333
Mammuthus_meridionalis	extinct	1.95	2.6	1333
Mammuthus_meridionalis	extinct	1.95	2.6	1385
Mammut_borsoni	extinct	1.95	2.6	1643
Anancus_arvernensis	extinct	1.98	2.6	324
Mammuthus_meridionalis	extinct	1.98	2.6	324
Anancus_arvernensis	extinct	2.32	2.6	981
Mammuthus_meridionalis	extinct	1.98	2.6	982
Stegodon_ganesa	extinct	1.81	2.59	1278
Stegolophodon_lydekkeri	extinct	0.778	2.588	192
Elephas_hysudricus	extinct	0.0117	2.588	498
Elephas_hysudricus	extinct	0.117	2.588	626
Elephas_hysudricus	extinct	0.117	2.588	637
Sinomastodon_bumiajuensis	extinct	1.5	2.588	678
Stegodon_trigonocephalus	extinct	1.5	2.588	678
Stegodon_luzonensis	extinct	0.117	2.588	881
Elephas_hysudricus	extinct	0.117	2.588	1014
Elephas_hysudricus	extinct	0.117	2.588	1129
Elephas_hysudricus	extinct	0.117	2.588	1208
Elephas_hysudricus	extinct	0.117	2.588	1441
Mammuthus_meridionalis	extinct	1.806	2.588	181
Mammuthus_meridionalis	extinct	1.806	2.588	1445
Stegomastodon_aftoniae	extinct	0.781	2.588	31
Stegodon_sompoensis	extinct	0.781	2.588	857
Stegodon_aurorae	extinct	0.781	2.58	664
Stegodon_aurorae	extinct	0.781	2.58	665
Stegodon_aurorae	extinct	0.781	2.58	672
Stegodon_aurorae	extinct	0.781	2.58	962
Stegodon_aurorae	extinct	0.781	2.58	970
Stegodon_aurorae	extinct	0.781	2.58	1101
Deinotherium_bozasi	extinct	2.47	2.57	691
Deinotherium_bozasi	extinct	2.4	2.53	1359
Loxodonta_atlantica	extinct	2.4	2.53	1359
Deinotherium_bozasi	extinct	2.34	2.53	839
Deinotherium_bozasi	extinct	2.34	2.52	840
Deinotherium_bozasi	extinct	2.5	2.5	923
Loxodonta_exoptata	extinct	2.5	2.5	923
Mammuthus_meridionalis	extinct	1.9	2.5	566
Stegomastodon_mirificus	extinct	1.9	2.5	255
Stegomastodon_mirificus	extinct	1.9	2.5	256
Stegomastodon_mirificus	extinct	0.85	2.5	257
Stegomastodon_mirificus	extinct	1.9	2.5	261
Stegomastodon_mirificus	extinct	1.9	2.5	262
Stegomastodon_mirificus	extinct	1.9	2.5	263
Stegomastodon_mirificus	extinct	1.9	2.5	264
Rhynchotherium_falconeri	extinct	1.9	2.5	530
Cuvieronius_hyodon	extinct	1.9	2.5	531
Rhynchotherium_falconeri	extinct	1.9	2.5	533
Cuvieronius_hyodon	extinct	1.9	2.5	534
Cuvieronius_hyodon	extinct	1.9	2.5	535
Stegomastodon_mirificus	extinct	1.9	2.5	1103
Anancus_arvernensis	extinct	2.5	2.5	1228
Stegomastodon_mirificus	extinct	1.9	2.5	1398
Stegomastodon_mirificus	extinct	1.9	2.5	1399
Stegomastodon_primitivus	extinct	1.9	2.5	1402
Rhynchotherium_tlascalae	extinct	1.9	2.5	1405
Stegomastodon_mirificus	extinct	1.9	2.5	1415
Stegomastodon_mirificus	extinct	1.9	2.5	1418
Anancus_arvernensis	extinct	2.192	2.433	280
Mammuthus_meridionalis	extinct	2.192	2.433	280
Mammuthus_meridionalis	extinct	1.95	2.433	1073
Elephas_atavus	extinct	1.8	2.4	298
Deinotherium_bozasi	extinct	2.32	2.4	1089
Mammuthus_meridionalis	extinct	2.3	2.4	724
Loxodonta_adaurora	extinct	2.32	2.4	1090
Deinotherium_bozasi	extinct	2.32	2.4	1360
Elephas_atavus	extinct	1.87	2.33	673
Elephas_atavus	extinct	2.06	2.33	689
Deinotherium_bozasi	extinct	2.27	2.32	1088
Elephas_atavus	extinct	2.27	2.32	1088
Mammuthus_meridionalis	extinct	1.54	2.32	1502
Deinotherium_bozasi	extinct	2.27	2.32	1361
Elephas_atavus	extinct	2.27	2.32	1361
Elephas_atavus	extinct	2.1	2.3	843
Mammuthus_meridionalis	extinct	1.95	2.275	1150
Deinotherium_bozasi	extinct	1.9	2.27	1362
Elephas_atavus	extinct	1.9	2.27	1362
Mammuthus_meridionalis	extinct	2.09	2.21	496
Anancus_osiris	extinct	1.81	2.2	18
Elephas_atavus	extinct	1.81	2.2	18
Stegodon_huananensis	extinct	2.14	2.15	563
Mammuthus_meridionalis	extinct	1.98	2.14	1084
Mammuthus_meridionalis	extinct	1.98	2.14	1083
Sinomastodon_yangziensis	extinct	1.77	2.14	1
Sinomastodon_yangziensis	extinct	1.77	2.14	302
Sinomastodon_yangziensis	extinct	1.77	2.14	667
Sinomastodon_yangziensis	extinct	1.77	2.14	856
Anancus_arvernensis	extinct	1.95	2.131	834
Mammuthus_meridionalis	extinct	1.37	2.11	378
Mammuthus_meridionalis	extinct	2	2	170
Mammuthus_meridionalis	extinct	1.6	2	1534
Mammuthus_meridionalis	extinct	1.6	2	823
Elephas_hysudricus	extinct	1	2	636
Stegodon_insignis	extinct	1	2	636
Anancus_sivalensis	extinct	0.63	2	1142
Elephas_hysudricus	extinct	0.63	2	1142
Elephas_planifrons	extinct	0.63	2	1142
Platelephas_platycephalus	extinct	0.63	2	1142
Stegodon_insignis	extinct	0.63	2	1142
Stegodon_pinjorensis	extinct	0.63	2	1142
Deinotherium_bozasi	extinct	1.88	2	697
Elephas_atavus	extinct	1.88	2	697
Elephas_planifrons	extinct	1.88	2	697
Deinotherium_bozasi	extinct	1.86	2	739
Elephas_atavus	extinct	1.86	2	739
Elephas_hysudricus	extinct	1	2	1542
Elephas_planifrons	extinct	1	2	1542
Mammuthus_meridionalis	extinct	1.7	2	455
Mammuthus_meridionalis	extinct	1.78	1.95	414
Elephas_atavus	extinct	1.78	1.95	619
Mammuthus_meridionalis	extinct	0.3	1.9	934
Mammuthus_meridionalis	extinct	0.781	1.9	1143
Cuvieronius_hyodon	extinct	0.85	1.9	532
Cuvieronius_hyodon	extinct	0.85	1.9	536
Cuvieronius_hyodon	extinct	0.85	1.9	537
Cuvieronius_hyodon	extinct	0.85	1.9	538
Cuvieronius_hyodon	extinct	0.85	1.9	539
Mammuthus_meridionalis	extinct	0.85	1.9	1406
Cuvieronius_hyodon	extinct	0.85	1.9	1407
Mammuthus_meridionalis	extinct	0.85	1.9	1407
Cuvieronius_hyodon	extinct	0.85	1.9	1408
Stegomastodon_mirificus	extinct	0.85	1.9	1408
Deinotherium_bozasi	extinct	1.4	1.9	735
Mammuthus_meridionalis	extinct	0.9	1.9	1567
Palaeoloxodon_recki	extinct	1.53	1.88	681
Deinotherium_bozasi	extinct	1.6	1.88	737
Palaeoloxodon_recki	extinct	1.62	1.88	1009
Deinotherium_bozasi	extinct	1.53	1.87	201
Elephas_atavus	extinct	1.53	1.87	201
Deinotherium_bozasi	extinct	1.53	1.87	622
Elephas_atavus	extinct	1.53	1.87	622
Palaeoloxodon_recki	extinct	1.53	1.87	622
Mammuthus_meridionalis	extinct	1.68	1.86	446
Mammuthus_meridionalis	extinct	1.68	1.86	445
Deinotherium_bozasi	extinct	1.53	1.86	740
Palaeoloxodon_recki	extinct	1.53	1.86	740
Anancus_kenyensis	extinct	1.785	1.845	1078
Deinotherium_bozasi	extinct	1.785	1.845	1078
Elephas_atavus	extinct	1.785	1.845	1078
Mammuthus_meridionalis	extinct	1.6	1.8	833
Mammuthus_meridionalis	extinct	1.6	1.8	1156
Mammuthus_meridionalis	extinct	1.75	1.8	1446
Anancus_osiris	extinct	1.6	1.8	21
Mammuthus_meridionalis	extinct	1.6	1.8	21
Palaeoloxodon_recki	extinct	0.8	1.8	75
Palaeoloxodon_recki	extinct	0.8	1.8	194
Stegodon_trigonocephalus	extinct	1.2	1.8	304
Palaeoloxodon_namadicus	extinct	1.2	1.8	561
Stegodon_orientalis	extinct	1.2	1.8	561
Sinomastodon_yangziensis	extinct	1.2	1.8	831
Stegodon_orientalis	extinct	1.2	1.8	847
Stegodon_orientalis	extinct	1.2	1.8	848
Stegodon_orientalis	extinct	1.2	1.8	849
Stegodon_orientalis	extinct	1.2	1.8	850
Stegodon_orientalis	extinct	1.2	1.8	851
Stegodon_orientalis	extinct	1.2	1.8	852
Stegodon_orientalis	extinct	1.2	1.8	853
Stegodon_orientalis	extinct	1.2	1.8	854
Sinomastodon_bumiajuensis	extinct	1.2	1.8	1313
Stegodon_trigonocephalus	extinct	1.2	1.8	1313
Loxodonta_atlantica	extinct	0.8	1.8	1471
Stegodon_trigonocephalus	extinct	1.2	1.8	1497
Elephas_atavus	extinct	1.6	1.8	1011
Mammut_americanum	extinct	0.3	1.8	237
Mammut_americanum	extinct	0.3	1.8	290
Palaeoloxodon_falconeri	extinct	0.781	1.8	332
Mammut_americanum	extinct	0.3	1.8	344
Mammut_americanum	extinct	0.3	1.8	356
Mammut_americanum	extinct	0.3	1.8	359
Mammut_americanum	extinct	0.3	1.8	379
Stegomastodon_aftoniae	extinct	0.3	1.8	501
Mammut_americanum	extinct	0.3	1.8	562
Mammut_americanum	extinct	0.3	1.8	571
Palaeoloxodon_falconeri	extinct	0.781	1.8	642
Mammut_americanum	extinct	0.3	1.8	817
Stegomastodon_aftoniae	extinct	0.3	1.8	918
Mammut_americanum	extinct	0.3	1.8	1121
Mammut_americanum	extinct	0.3	1.8	1163
Mammut_americanum	extinct	0.3	1.8	1165
Stegomastodon_aftoniae	extinct	0.3	1.8	1229
Mammut_americanum	extinct	0.3	1.8	1308
Stegomastodon_aftoniae	extinct	0.3	1.8	1450
Mammut_americanum	extinct	0.3	1.8	1503
Mammut_americanum	extinct	0.3	1.8	1518
Mammut_americanum	extinct	0.3	1.8	1553
Mammut_americanum	extinct	0.3	1.8	1554
Palaeoloxodon_falconeri	extinct	0.781	1.8	1644
Deinotherium_bozasi	extinct	1.15	1.785	1079
Elephas_atavus	extinct	1.15	1.785	1079
Sinomastodon_yangziensis	extinct	0.78	1.77	161
Sinomastodon_yangziensis	extinct	0.78	1.77	450
Sinomastodon_yangziensis	extinct	0.78	1.77	655
Sinomastodon_yangziensis	extinct	0.78	1.77	855
Palaeoloxodon_recki	extinct	1.53	1.76	1363
Mammuthus_meridionalis	extinct	1.3	1.7	1144
Mammuthus_meridionalis	extinct	1.4	1.583	1033
Mammuthus_meridionalis	extinct	1.19	1.567	1522
Palaeoloxodon_recki	extinct	0.8	1.55	1551
Palaeoloxodon_recki	extinct	1.38	1.53	1364
Palaeoloxodon_recki	extinct	1.38	1.53	623
Palaeoloxodon_recki	extinct	1.38	1.53	741
Deinotherium_bozasi	extinct	1.33	1.53	1012
Palaeoloxodon_recki	extinct	0.74	1.33	1007
Mammuthus_meridionalis	extinct	1.1	1.3	1325
Sinomastodon_yangziensis	extinct	0.6	1.3	162
Stegodon_orientalis	extinct	0.6	1.3	162
Stegodon_orientalis	extinct	0.6	1.3	522
Palaeoloxodon_namadicus	extinct	0.6	1.3	583
Elephas_maximus	extant	0.6	1.3	609
Elephas_hysudrindicus	extinct	0.6	1.3	705
Stegodon_trigonocephalus	extinct	0.6	1.3	705
Stegodon_orientalis	extinct	0.6	1.3	709
Mammuthus_meridionalis	extinct	1.1	1.3	727
Stegodon_orientalis	extinct	0.6	1.3	801
Stegodon_orientalis	extinct	0.6	1.3	1107
Palaeoloxodon_namadicus	extinct	0.6	1.3	1440
Stegodon_orientalis	extinct	0.6	1.3	1440
Stegodon_orientalis	extinct	0.6	1.3	1466
Palaeoloxodon_namadicus	extinct	0.6	1.3	1468
Stegodon_orientalis	extinct	0.6	1.3	1468
Elephas_maximus	extant	0.6	1.3	1472
Stegodon_orientalis	extinct	0.6	1.3	1488
Elephas_maximus	extant	0.6	1.3	1616
Stegodon_orientalis	extinct	0.6	1.3	1616
Stegodon_orientalis	extinct	0.6	1.3	1629
Mammuthus_meridionalis	extinct	0.9	1.22	152
Mammuthus_meridionalis	extinct	0.9	1.22	1652
Stegodon_huananensis	extinct	1	1.21	830
Stegodon_huananensis	extinct	1.2	1.21	1300
Stegodon_huananensis	extinct	1.2	1.2	1301
Sinomastodon_jiangnanensis	extinct	1.2	1.2	1218
Palaeoloxodon_recki	extinct	0.95	1.15	1080
Mammuthus_meridionalis	extinct	0.988	1.07	314
Palaeoloxodon_recki	extinct	0.8	1.042	349
Mammuthus_trogontherii	extinct	0.781	1.03	1386
Mammuthus_meridionalis	extinct	0.5	1	396
Palaeoloxodon_recki	extinct	0.78	1	693
Mammuthus_protomammonteus	extinct	0.5	1	716
Stegodon_sondaari	extinct	0.83	0.97	1442
Palaeoloxodon_recki	extinct	0.78	0.95	1081
Loxodonta_atlantica	extinct	0.126	0.8	1475
Mammuthus_creticus	extinct	0.7	0.8	221
Cuvieronius_hyodon	extinct	0.28	0.8	1226
Mammuthus_trogontherii	extinct	0.761	0.79	1175
Stegodon_florensis	extinct	0.126	0.781	173
Stegodon_florensis	extinct	0.126	0.781	370
Stegodon_florensis	extinct	0.126	0.781	825
Stegodon_florensis	extinct	0.126	0.781	922
Stegodon_florensis	extinct	0.126	0.781	1074
Mammuthus_trogontherii	extinct	0.6	0.781	639
Palaeoloxodon_antiquus	extinct	0.126	0.781	3
Palaeoloxodon_antiquus	extinct	0.126	0.781	58
Palaeoloxodon_antiquus	extinct	0.126	0.781	59
Palaeoloxodon_antiquus	extinct	0.126	0.781	60
Palaeoloxodon_antiquus	extinct	0.126	0.781	61
Palaeoloxodon_antiquus	extinct	0.126	0.781	62
Palaeoloxodon_antiquus	extinct	0.126	0.781	63
Palaeoloxodon_antiquus	extinct	0.126	0.781	64
Mammuthus_trogontherii	extinct	0.126	0.781	113
Mammuthus_trogontherii	extinct	0.126	0.781	156
Mammuthus_trogontherii	extinct	0.126	0.781	178
Stegomastodon_platensis	extinct	0.117	0.781	225
Stegomastodon_platensis	extinct	0.012	0.781	231
